iter	Passed	Remaining
3242	13710	28566
3243	13714	28562
3244	13718	28556
3245	13721	28551
3246	13725	28546
3247	13729	28541
3248	13733	28537
3249	13737	28531
3250	13740	28525
3251	13744	28520
3252	13748	28515
3253	13751	28508
3254	13754	28502
3255	13758	28497
3256	13761	28491
3257	13765	28486
3258	13769	28481
3259	13772	28475
3260	13776	28469
3261	13780	28465
3262	13785	28462
3263	13789	28456
3264	13792	28451
3265	13796	28446
3266	13799	28440
3267	13802	28433
3268	13806	28428
3269	13810	28422
3270	13813	28417
3271	13817	28411
3272	13820	28405
3273	13823	28399
3274	13827	28394
3275	13831	28388
3276	13834	28383
3277	13838	28378
3278	13842	28373
3279	13846	28367
3280	13849	28362
3281	13853	28357
3282	13856	28351
3283	13860	28346
3284	13865	28342
3285	13875	28349
3286	13882	28353
3287	13891	28358
3288	13899	28360
3289	13903	28355
3290	13910	28357
3291	13915	28355
3292	13919	28350
3293	13922	28344
3294	13925	28338
3295	13929	28332
3296	13932	28326
3297	13936	28321
3298	13940	28316
3299	13944	28311
3300	13948	28306
3301	13952	28301
3302	13955	28295
3303	13959	28290
3304	13963	28285
3305	13966	28280
3306	13970	28274
3307	13974	28269
3308	13977	28263
3309	13981	28258
3310	13985	28254
3311	13989	28250
3312	13993	28244
3313	13997	28239
3314	14000	28233
3315	14004	28228
3316	14008	28223
3317	14012	28219
3318	14015	28213
3319	14019	28208
3320	14023	28202
3321	14026	28197
3322	14030	28191
3323	14033	28185
3324	14036	28179
3325	14040	28173
3326	14043	28167
3327	14047	28161
3328	14050	28155
3329	14054	28151
3330	14058	28146
3331	14062	28141
3332	14066	28136
3333	14070	28132
3334	14074	28127
3335	14078	28122
3336	14081	28117
3337	14085	28112
3338	14089	28106
3339	14093	28102
3340	14096	28096
3341	14100	28091
3342	14104	28087
3343	14108	28082
3344	14112	28077
3345	14116	28072
3346	14121	28069
3347	14124	28064
3348	14128	28058
3349	14132	28053
3350	14136	28049
3351	14140	28044
3352	14144	28040
3353	14149	28036
3354	14152	28031
3355	14156	28026
3356	14163	28026
3357	14169	28027
3358	14176	28028
3359	14183	28030
3360	14191	28032
3361	14195	28028
3362	14200	28025
3363	14211	28034
3364	14216	28032
3365	14220	28027
3366	14224	28022
3367	14228	28017
3368	14232	28012
3369	14236	28007
3370	14239	28002
3371	14243	27997
3372	14247	27991
3373	14251	27987
3374	14255	27982
3375	14258	27976
3376	14262	27971
3377	14266	27967
3378	14269	27961
3379	14273	27956
3380	14277	27950
3381	14280	27944
3382	14284	27940
3383	14287	27934
3384	14291	27928
3385	14295	27923
3386	14299	27919
3387	14303	27914
3388	14307	27909
3389	14310	27904
3390	14315	27899
3391	14318	27894
3392	14322	27889
3393	14326	27884
3394	14330	27879
3395	14334	27874
3396	14338	27869
3397	14341	27864
3398	14345	27859
3399	14349	27854
3400	14353	27849
3401	14357	27846
3402	14361	27840
3403	14365	27835
3404	14368	27829
3405	14372	27824
3406	14375	27818
3407	14379	27814
3408	14383	27809
3409	14387	27803
3410	14390	27798
3411	14394	27793
3412	14398	27788
3413	14401	27782
3414	14405	27777
3415	14408	27771
3416	14412	27766
3417	14415	27760
3418	14419	27754
3419	14422	27749
3420	14426	27743
3421	14430	27738
3422	14433	27733
3423	14437	27727
3424	14440	27722
3425	14444	27716
3426	14447	27710
3427	14450	27704
3428	14454	27698
3429	14457	27692
3430	14461	27687
3431	14464	27682
3432	14468	27676
3433	14472	27671
3434	14475	27666
3435	14479	27660
3436	14482	27655
3437	14486	27649
3438	14489	27644
3439	14493	27639
3440	14497	27633
3441	14500	27627
3442	14503	27621
3443	14507	27615
3444	14510	27610
3445	14514	27605
3446	14517	27599
3447	14521	27593
3448	14524	27588
3449	14528	27582
3450	14532	27577
3451	14535	27572
3452	14538	27566
3453	14542	27560
3454	14545	27554
3455	14549	27548
3456	14552	27542
3457	14556	27537
3458	14560	27533
3459	14563	27528
3460	14567	27523
3461	14571	27518
3462	14575	27512
3463	14579	27508
3464	14582	27503
3465	14586	27498
3466	14590	27492
3467	14593	27487
3468	14597	27481
3469	14601	27478
3470	14605	27472
3471	14609	27467
3472	14612	27462
3473	14616	27457
3474	14620	27452
3475	14623	27446
3476	14627	27441
3477	14630	27435
3478	14634	27431
3479	14637	27425
3480	14641	27419
3481	14644	27413
3482	14648	27408
3483	14651	27403
3484	14655	27397
3485	14658	27391
3486	14661	27385
3487	14665	27380
3488	14668	27374
3489	14672	27368
3490	14675	27362
3491	14679	27357
3492	14682	27352
3493	14686	27346
3494	14690	27341
3495	14693	27335
3496	14696	27330
3497	14700	27324
3498	14704	27319
3499	14707	27314
3500	14711	27308
3501	14714	27302
3502	14717	27297
3503	14720	27290
3504	14724	27285
3505	14727	27279
3506	14731	27273
3507	14734	27267
3508	14737	27262
3509	14741	27257
3510	14744	27251
3511	14748	27245
3512	14751	27240
3513	14755	27234
3514	14760	27232
3515	14766	27230
3516	14771	27229
3517	14777	27227
3518	14781	27223
3519	14787	27221
3520	14791	27217
3521	14800	27221
3522	14805	27220
3523	14809	27215
3524	14813	27209
3525	14816	27204
3526	14820	27200
3527	14824	27194
3528	14827	27189
3529	14831	27183
3530	14834	27178
3531	14838	27173
3532	14842	27167
3533	14845	27161
3534	14848	27155
3535	14852	27150
3536	14855	27144
3537	14859	27139
3538	14862	27134
3539	14866	27129
3540	14869	27123
3541	14873	27118
3542	14877	27113
3543	14881	27108
3544	14884	27103
3545	14888	27097
3546	14891	27092
3547	14895	27087
3548	14899	27082
3549	14903	27077
3550	14906	27071
3551	14909	27065
3552	14913	27060
3553	14916	27054
3554	14920	27049
3555	14923	27043
3556	14927	27038
3557	14930	27033
3558	14934	27027
3559	14938	27023
3560	14941	27017
3561	14945	27012
3562	14949	27007
3563	14952	27002
3564	14956	26997
3565	14960	26991
3566	14963	26986
3567	14967	26981
3568	14970	26975
3569	14974	26970
3570	14987	26982
3571	14996	26986
3572	15006	26994
3573	15011	26990
3574	15019	26992
3575	15023	26987
3576	15026	26982
3577	15029	26976
3578	15033	26970
3579	15036	26965
3580	15040	26959
3581	15043	26954
3582	15047	26948
3583	15050	26943
3584	15054	26938
3585	15057	26932
3586	15061	26928
3587	15065	26923
3588	15070	26919
3589	15073	26914
3590	15077	26909
3591	15080	26903
3592	15085	26899
3593	15089	26895
3594	15092	26889
3595	15096	26884
3596	15099	26878
3597	15103	26873
3598	15106	26867
3599	15110	26863
3600	15114	26858
3601	15118	26854
3602	15122	26849
3603	15125	26843
3604	15128	26837
3605	15132	26831
3606	15135	26825
3607	15138	26819
3608	15142	26815
3609	15145	26809
3610	15149	26803
3611	15153	26799
3612	15156	26793
3613	15159	26786
3614	15162	26781
3615	15166	26776
3616	15171	26773
3617	15175	26768
3618	15179	26764
3619	15183	26759
3620	15186	26754
3621	15190	26749
3622	15194	26744
3623	15198	26739
3624	15201	26733
3625	15204	26727
3626	15208	26722
3627	15211	26717
3628	15216	26713
3629	15220	26708
3630	15223	26703
3631	15227	26697
3632	15230	26692
3633	15234	26687
3634	15237	26681
3635	15241	26677
3636	15245	26672
3637	15248	26666
3638	15252	26661
3639	15255	26655
3640	15259	26649
3641	15262	26644
3642	15265	26638
3643	15269	26633
3644	15272	26628
3645	15276	26622
3646	15279	26616
3647	15283	26611
3648	15286	26606
3649	15290	26601
3650	15294	26596
3651	15297	26590
3652	15301	26586
3653	15305	26581
3654	15308	26575
3655	15312	26570
3656	15315	26565
3657	15319	26560
3658	15322	26554
3659	15326	26548
3660	15329	26542
3661	15332	26537
3662	15336	26532
3663	15340	26526
3664	15343	26521
3665	15347	26516
3666	15352	26513
3667	15358	26513
3668	15364	26511
3669	15370	26510
3670	15374	26506
3671	15381	26507
3672	15385	26503
3673	15389	26498
3674	15393	26493
3675	15396	26487
3676	15400	26482
3677	15403	26477
3678	15407	26471
3679	15410	26466
3680	15414	26461
3681	15417	26455
3682	15421	26449
3683	15424	26444
3684	15427	26438
3685	15431	26433
3686	15434	26427
3687	15438	26422
3688	15441	26417
3689	15445	26412
3690	15448	26406
3691	15452	26401
3692	15456	26396
3693	15459	26391
3694	15463	26385
3695	15466	26380
3696	15469	26374
3697	15473	26368
3698	15476	26363
3699	15480	26358
3700	15485	26355
3701	15488	26350
3702	15492	26345
3703	15496	26340
3704	15499	26334
3705	15503	26329
3706	15506	26323
3707	15509	26318
3708	15513	26312
3709	15517	26308
3710	15520	26302
3711	15524	26297
3712	15527	26292
3713	15531	26286
3714	15534	26281
3715	15538	26277
3716	15542	26271
3717	15545	26265
3718	15549	26260
3719	15552	26255
3720	15555	26249
3721	15559	26245
3722	15563	26240
3723	15567	26234
3724	15570	26230
3725	15580	26235
3726	15586	26234
3727	15590	26229
3728	15594	26224
3729	15597	26218
3730	15600	26213
3731	15604	26208
3732	15608	26202
3733	15611	26198
3734	15615	26193
3735	15619	26188
3736	15623	26183
3737	15626	26178
3738	15630	26172
3739	15633	26167
3740	15637	26163
3741	15640	26157
3742	15644	26153
3743	15648	26147
3744	15652	26143
3745	15656	26138
3746	15660	26133
3747	15663	26127
3748	15667	26122
3749	15671	26118
3750	15674	26113
3751	15678	26108
3752	15681	26102
3753	15685	26097
3754	15688	26091
3755	15691	26086
3756	15694	26080
3757	15698	26074
3758	15701	26069
3759	15705	26064
3760	15708	26058
3761	15712	26053
3762	15715	26048
3763	15719	26043
3764	15723	26039
3765	15727	26033
3766	15730	26028
3767	15734	26023
3768	15737	26017
3769	15741	26012
3770	15745	26007
3771	15748	26002
3772	15752	25997
3773	15756	25993
3774	15760	25988
3775	15763	25983
3776	15768	25979
3777	15771	25973
3778	15776	25970
3779	15779	25965
3780	15783	25960
3781	15786	25954
3782	15790	25949
3783	15793	25944
3784	15796	25938
3785	15800	25933
3786	15804	25928
3787	15807	25922
3788	15810	25917
3789	15814	25912
3790	15817	25906
3791	15821	25901
3792	15825	25897
3793	15828	25891
3794	15832	25886
3795	15835	25880
3796	15838	25875
3797	15842	25870
3798	15845	25864
3799	15849	25859
3800	15852	25853
3801	15855	25847
3802	15858	25842
3803	15863	25837
3804	15866	25832
3805	15869	25826
3806	15873	25821
3807	15876	25816
3808	15879	25810
3809	15883	25805
3810	15887	25800
3811	15890	25795
3812	15894	25790
3813	15898	25785
3814	15901	25780
3815	15906	25776
3816	15909	25771
3817	15913	25766
3818	15917	25763
3819	15921	25757
3820	15925	25752
3821	15928	25747
3822	15932	25742
3823	15936	25738
3824	15940	25733
3825	15943	25728
3826	15947	25723
3827	15953	25722
3828	15959	25721
3829	15965	25720
3830	15970	25716
3831	15976	25715
3832	15980	25710
3833	15984	25706
3834	15987	25701
3835	15991	25696
3836	15995	25691
3837	15999	25687
3838	16002	25681
3839	16005	25676
3840	16009	25670
3841	16012	25665
3842	16016	25660
3843	16020	25656
3844	16023	25650
3845	16026	25644
3846	16030	25639
3847	16034	25634
3848	16037	25629
3849	16041	25624
3850	16044	25618
3851	16048	25613
3852	16051	25608
3853	16055	25603
3854	16058	25598
3855	16062	25592
3856	16065	25587
3857	16068	25582
3858	16073	25577
3859	16077	25573
3860	16080	25568
3861	16084	25563
3862	16087	25557
3863	16091	25552
3864	16094	25547
3865	16098	25542
3866	16101	25536
3867	16105	25531
3868	16108	25526
3869	16113	25522
3870	16116	25517
3871	16120	25513
3872	16124	25508
3873	16128	25504
3874	16132	25499
3875	16135	25494
3876	16139	25488
3877	16143	25484
3878	16146	25479
3879	16149	25473
3880	16154	25469
3881	16157	25464
3882	16161	25459
3883	16166	25456
3884	16198	25496
3885	16202	25492
3886	16210	25494
3887	16214	25489
3888	16218	25484
3889	16221	25478
3890	16224	25473
3891	16228	25468
3892	16231	25462
3893	16234	25456
3894	16238	25451
3895	16241	25446
3896	16246	25442
3897	16249	25436
3898	16252	25431
3899	16255	25425
3900	16259	25420
3901	16262	25414
3902	16265	25409
3903	16269	25404
3904	16273	25399
3905	16276	25393
3906	16280	25389
3907	16283	25383
3908	16286	25378
3909	16290	25373
3910	16294	25368
3911	16297	25363
3912	16301	25357
3913	16304	25352
3914	16307	25347
3915	16311	25341
3916	16314	25336
3917	16318	25331
3918	16321	25326
3919	16325	25320
3920	16328	25315
3921	16332	25310
3922	16335	25305
3923	16339	25299
3924	16342	25295
3925	16346	25290
3926	16349	25284
3927	16353	25279
3928	16357	25274
3929	16360	25269
3930	16364	25264
3931	16367	25259
3932	16371	25254
3933	16375	25249
3934	16379	25245
3935	16382	25240
3936	16386	25235
3937	16389	25229
3938	16393	25224
3939	16396	25218
3940	16400	25213
3941	16403	25208
3942	16406	25203
3943	16410	25197
3944	16413	25192
3945	16417	25187
3946	16420	25182
3947	16425	25178
3948	16428	25173
3949	16432	25168
3950	16435	25163
3951	16439	25158
3952	16443	25154
3953	16447	25149
3954	16450	25143
3955	16453	25138
3956	16457	25133
3957	16460	25127
3958	16464	25122
3959	16467	25117
3960	16471	25112
3961	16474	25107
3962	16478	25102
3963	16481	25096
3964	16486	25093
3965	16490	25088
3966	16493	25082
3967	16496	25077
3968	16500	25072
3969	16504	25068
3970	16507	25062
3971	16510	25057
3972	16514	25052
3973	16518	25047
3974	16521	25042
3975	16525	25036
3976	16528	25031
3977	16532	25026
3978	16535	25021
3979	16538	25016
3980	16542	25011
3981	16547	25008
3982	16552	25005
3983	16557	25002
3984	16562	25000
3985	16568	24997
3986	16573	24994
3987	16578	24992
3988	16583	24989
3989	16586	24984
3990	16590	24978
3991	16593	24973
3992	16597	24968
3993	16600	24963
3994	16604	24958
3995	16608	24954
3996	16611	24949
3997	16615	24943
3998	16618	24938
3999	16622	24933
4000	16625	24927
4001	16628	24922
4002	16632	24917
4003	16635	24912
4004	16639	24907
4005	16642	24901
4006	16646	24896
4007	16649	24890
4008	16652	24885
4009	16656	24880
4010	16659	24875
4011	16663	24870
4012	16666	24865
4013	16670	24859
4014	16673	24855
4015	16677	24849
4016	16680	24844
4017	16684	24839
4018	16688	24835
4019	16691	24829
4020	16695	24824
4021	16699	24820
4022	16702	24815
4023	16706	24810
4024	16709	24805
4025	16714	24801
4026	16718	24797
4027	16722	24792
4028	16725	24787
4029	16729	24783
4030	16733	24778
4031	16737	24774
4032	16741	24769
4033	16746	24766
4034	16750	24762
4035	16754	24758
4036	16758	24753
4037	16761	24748
4038	16766	24745
4039	16771	24742
4040	16781	24745
4041	16786	24744
4042	16790	24739
4043	16794	24735
4044	16798	24730
4045	16802	24726
4046	16805	24720
4047	16810	24717
4048	16813	24711
4049	16817	24706
4050	16820	24701
4051	16824	24697
4052	16828	24692
4053	16832	24687
4054	16835	24682
4055	16839	24678
4056	16843	24673
4057	16847	24668
4058	16850	24663
4059	16854	24659
4060	16858	24654
4061	16862	24649
4062	16865	24644
4063	16868	24639
4064	16872	24634
4065	16876	24629
4066	16880	24624
4067	16883	24619
4068	16887	24615
4069	16890	24610
4070	16894	24605
4071	16898	24600
4072	16901	24594
4073	16905	24590
4074	16908	24585
4075	16912	24580
4076	16916	24575
4077	16920	24571
4078	16924	24566
4079	16927	24562
4080	16931	24557
4081	16935	24552
4082	16939	24548
4083	16944	24545
4084	16948	24541
4085	16952	24536
4086	16956	24532
4087	16960	24528
4088	16964	24523
4089	16969	24520
4090	16972	24515
4091	16977	24511
4092	16980	24506
4093	16984	24502
4094	16988	24496
4095	16992	24492
4096	16995	24487
4097	16999	24483
4098	17002	24477
4099	17007	24473
4100	17010	24468
4101	17014	24463
4102	17018	24459
4103	17022	24455
4104	17026	24450
4105	17030	24446
4106	17033	24441
4107	17037	24436
4108	17044	24436
4109	17052	24437
4110	17063	24442
4111	17074	24449
4112	17079	24445
4113	17087	24447
4114	17093	24445
4115	17096	24440
4116	17099	24434
4117	17103	24430
4118	17107	24424
4119	17110	24420
4120	17114	24415
4121	17118	24410
4122	17121	24405
4123	17125	24401
4124	17129	24396
4125	17133	24391
4126	17137	24388
4127	17142	24384
4128	17148	24383
4129	17154	24381
4130	17160	24380
4131	17165	24377
4132	17170	24374
4133	17176	24372
4134	17181	24369
4135	17185	24364
4136	17189	24361
4137	17193	24356
4138	17197	24351
4139	17200	24346
4140	17204	24342
4141	17207	24337
4142	17211	24331
4143	17214	24326
4144	17218	24321
4145	17222	24317
4146	17225	24311
4147	17229	24307
4148	17232	24302
4149	17237	24298
4150	17240	24293
4151	17245	24289
4152	17248	24284
4153	17252	24279
4154	17255	24274
4155	17259	24269
4156	17262	24264
4157	17266	24259
4158	17270	24255
4159	17274	24250
4160	17278	24245
4161	17281	24240
4162	17285	24236
4163	17290	24233
4164	17293	24228
4165	17297	24223
4166	17301	24219
4167	17305	24214
4168	17309	24210
4169	17312	24204
4170	17316	24200
4171	17320	24195
4172	17324	24190
4173	17327	24185
4174	17332	24181
4175	17335	24177
4176	17340	24173
4177	17343	24168
4178	17347	24163
4179	17351	24159
4180	17355	24155
4181	17359	24150
4182	17364	24147
4183	17368	24142
4184	17371	24137
4185	17375	24132
4186	17378	24127
4187	17383	24124
4188	17387	24120
4189	17391	24115
4190	17396	24112
4191	17400	24108
4192	17404	24104
4193	17409	24100
4194	17413	24096
4195	17416	24091
4196	17420	24087
4197	17424	24082
4198	17428	24077
4199	17432	24072
4200	17436	24068
4201	17439	24063
4202	17443	24059
4203	17446	24053
4204	17450	24048
4205	17453	24043
4206	17457	24038
4207	17460	24033
4208	17464	24029
4209	17469	24025
4210	17472	24019
4211	17476	24015
4212	17480	24010
4213	17483	24006
4214	17487	24000
4215	17491	23996
4216	17494	23991
4217	17499	23988
4218	17503	23984
4219	17508	23981
4220	17513	23977
4221	17517	23973
4222	17522	23970
4223	17527	23966
4224	17531	23963
4225	17538	23962
4226	17541	23957
4227	17546	23953
4228	17550	23950
4229	17555	23946
4230	17559	23942
4231	17563	23938
4232	17567	23934
4233	17572	23930
4234	17579	23930
4235	17589	23934
4236	17606	23948
4237	17617	23953
4238	17629	23959
4239	17635	23957
4240	17639	23953
4241	17644	23949
4242	17653	23952
4243	17659	23950
4244	17666	23950
4245	17669	23945
4246	17673	23940
4247	17678	23937
4248	17682	23933
4249	17685	23927
4250	17689	23923
4251	17694	23920
4252	17700	23917
4253	17703	23912
4254	17706	23907
4255	17712	23904
4256	17716	23900
4257	17720	23896
4258	17725	23893
4259	17729	23889
4260	17733	23884
4261	17737	23879
4262	17742	23877
4263	17750	23878
4264	17758	23879
4265	17764	23877
4266	17770	23876
4267	17776	23874
4268	17782	23872
4269	17787	23869
4270	17791	23865
4271	17795	23861
4272	17799	23855
4273	17803	23851
4274	17807	23848
4275	17812	23844
4276	17816	23840
4277	17819	23834
4278	17824	23831
4279	17828	23826
4280	17831	23821
4281	17835	23816
4282	17839	23813
4283	17843	23808
4284	17847	23803
4285	17850	23798
4286	17855	23794
4287	17859	23789
4288	17862	23785
4289	17866	23780
4290	17870	23776
4291	17874	23771
4292	17878	23767
4293	17882	23762
4294	17885	23757
4295	17890	23754
4296	17894	23749
4297	17899	23746
4298	17904	23743
4299	17908	23739
4300	17912	23734
4301	17916	23729
4302	17920	23725
4303	17924	23721
4304	17927	23716
4305	17931	23711
4306	17935	23707
4307	17940	23703
4308	17944	23699
4309	17947	23694
4310	17952	23690
4311	17956	23686
4312	17961	23683
4313	17965	23678
4314	17969	23674
4315	17974	23671
4316	17978	23666
4317	17981	23661
4318	17986	23658
4319	17989	23653
4320	17993	23648
4321	17997	23643
4322	18001	23639
4323	18005	23634
4324	18009	23630
4325	18012	23625
4326	18016	23620
4327	18021	23618
4328	18025	23614
4329	18029	23609
4330	18033	23605
4331	18037	23600
4332	18041	23595
4333	18044	23590
4334	18048	23586
4335	18052	23581
4336	18056	23577
4337	18060	23572
4338	18064	23567
4339	18067	23563
4340	18071	23558
4341	18075	23553
4342	18078	23548
4343	18083	23544
4344	18087	23541
4345	18091	23536
4346	18095	23531
4347	18099	23527
4348	18103	23522
4349	18107	23518
4350	18110	23513
4351	18114	23509
4352	18119	23505
4353	18123	23501
4354	18127	23497
4355	18131	23492
4356	18135	23488
4357	18139	23483
4358	18143	23479
4359	18146	23474
4360	18149	23468
4361	18153	23464
4362	18158	23460
4363	18167	23462
4364	18173	23461
4365	18177	23457
4366	18181	23452
4367	18184	23447
4368	18188	23442
4369	18192	23437
4370	18196	23432
4371	18199	23428
4372	18203	23423
4373	18206	23417
4374	18210	23413
4375	18221	23418
4376	18245	23439
4377	18257	23444
4378	18264	23444
4379	18270	23442
4380	18278	23443
4381	18282	23438
4382	18285	23434
4383	18289	23429
4384	18293	23425
4385	18296	23419
4386	18300	23415
4387	18304	23409
4388	18307	23404
4389	18310	23399
4390	18314	23394
4391	18318	23390
4392	18321	23385
4393	18325	23380
4394	18329	23375
4395	18333	23371
4396	18337	23366
4397	18340	23361
4398	18344	23356
4399	18348	23352
4400	18351	23347
4401	18355	23342
4402	18359	23338
4403	18363	23333
4404	18367	23328
4405	18370	23324
4406	18374	23319
4407	18377	23314
4408	18381	23309
4409	18384	23303
4410	18388	23299
4411	18392	23294
4412	18396	23290
4413	18399	23285
4414	18403	23280
4415	18406	23275
4416	18411	23271
4417	18415	23266
4418	18418	23261
4419	18421	23256
4420	18426	23252
4421	18430	23248
4422	18434	23244
4423	18438	23239
4424	18441	23234
4425	18445	23229
4426	18448	23224
4427	18452	23219
4428	18455	23214
4429	18459	23209
4430	18463	23204
4431	18466	23199
4432	18470	23195
4433	18474	23191
4434	18478	23186
4435	18481	23181
4436	18485	23176
4437	18488	23171
4438	18492	23166
4439	18495	23161
4440	18499	23156
4441	18502	23151
4442	18506	23146
4443	18510	23142
4444	18514	23137
4445	18518	23133
4446	18521	23128
4447	18525	23123
4448	18529	23118
4449	18532	23114
4450	18536	23109
4451	18541	23105
4452	18545	23101
4453	18548	23096
4454	18552	23091
4455	18556	23087
4456	18560	23083
4457	18564	23078
4458	18568	23073
4459	18572	23069
4460	18575	23064
4461	18580	23061
4462	18584	23056
4463	18588	23052
4464	18591	23047
4465	18595	23042
4466	18598	23037
4467	18602	23032
4468	18606	23028
4469	18611	23024
4470	18614	23019
4471	18618	23015
4472	18622	23010
4473	18626	23006
4474	18630	23001
4475	18633	22996
4476	18637	22991
4477	18640	22986
4478	18644	22981
4479	18647	22976
4480	18651	22972
4481	18655	22967
4482	18659	22962
4483	18664	22959
4484	18670	22957
4485	18674	22954
4486	18679	22950
4487	18683	22946
4488	18690	22945
4489	18694	22941
4490	18699	22937
4491	18703	22934
4492	18709	22931
4493	18715	22930
4494	18722	22929
4495	18726	22925
4496	18731	22922
4497	18739	22922
4498	18749	22925
4499	18758	22926
4500	18765	22926
4501	18773	22926
4502	18783	22929
4503	18807	22949
4504	18830	22968
4505	18838	22968
4506	18842	22964
4507	18847	22962
4508	18861	22968
4509	18864	22964
4510	18871	22962
4511	18875	22957
4512	18878	22952
4513	18882	22948
4514	18887	22945
4515	18891	22941
4516	18895	22935
4517	18899	22932
4518	18903	22927
4519	18906	22922
4520	18910	22917
4521	18913	22912
4522	18918	22908
4523	18922	22904
4524	18926	22900
4525	18931	22896
4526	18935	22892
4527	18939	22888
4528	18943	22883
4529	18947	22879
4530	18951	22874
4531	18955	22870
4532	18960	22866
4533	18965	22864
4534	18969	22859
4535	18973	22854
4536	18977	22850
4537	18981	22846
4538	18985	22841
4539	18988	22836
4540	18992	22831
4541	18997	22828
4542	19001	22823
4543	19004	22819
4544	19008	22814
4545	19012	22809
4546	19016	22805
4547	19020	22801
4548	19024	22796
4549	19027	22791
4550	19031	22787
4551	19035	22782
4552	19039	22778
4553	19043	22773
4554	19047	22769
4555	19051	22764
4556	19054	22758
4557	19057	22754
4558	19062	22749
4559	19066	22745
4560	19069	22740
4561	19073	22735
4562	19077	22731
4563	19081	22727
4564	19084	22722
4565	19088	22717
4566	19092	22712
4567	19096	22708
4568	19100	22703
4569	19103	22698
4570	19106	22693
4571	19110	22688
4572	19114	22684
4573	19118	22679
4574	19122	22675
4575	19126	22670
4576	19131	22667
4577	19134	22662
4578	19138	22657
4579	19142	22653
4580	19146	22649
4581	19150	22644
4582	19154	22640
4583	19158	22636
4584	19164	22633
4585	19168	22629
4586	19171	22624
4587	19177	22621
4588	19180	22616
4589	19184	22611
4590	19188	22607
4591	19192	22603
4592	19196	22598
4593	19200	22593
4594	19203	22589
4595	19208	22585
4596	19212	22580
4597	19216	22576
4598	19220	22571
4599	19224	22567
4600	19228	22563
4601	19232	22559
4602	19236	22554
4603	19240	22550
4604	19244	22546
4605	19248	22541
4606	19252	22536
4607	19256	22532
4608	19260	22528
4609	19264	22524
4610	19268	22519
4611	19272	22515
4612	19276	22510
4613	19280	22506
4614	19284	22502
4615	19288	22497
4616	19292	22492
4617	19296	22488
4618	19300	22484
4619	19304	22479
4620	19308	22475
4621	19312	22471
4622	19315	22466
4623	19320	22462
4624	19324	22458
4625	19328	22453
4626	19332	22449
4627	19340	22449
4628	19347	22449
4629	19354	22448
4630	19360	22445
4631	19368	22445
4632	19372	22442
4633	19376	22437
4634	19380	22432
4635	19384	22428
4636	19388	22423
4637	19398	22426
4638	19409	22430
4639	19421	22435
4640	19428	22434
4641	19433	22430
4642	19444	22434
4643	19447	22429
4644	19451	22424
4645	19454	22419
4646	19458	22414
4647	19461	22409
4648	19464	22404
4649	19469	22399
4650	19473	22395
4651	19476	22390
4652	19480	22385
4653	19484	22381
4654	19488	22376
4655	19492	22372
4656	19495	22367
4657	19499	22362
4658	19503	22358
4659	19507	22354
4660	19512	22350
4661	19515	22345
4662	19520	22341
4663	19526	22340
4664	19531	22336
4665	19537	22334
4666	19541	22330
4667	19545	22325
4668	19551	22323
4669	19561	22326
4670	19568	22325
4671	19572	22320
4672	19576	22315
4673	19579	22311
4674	19584	22306
4675	19587	22302
4676	19591	22297
4677	19595	22293
4678	19599	22288
4679	19603	22284
4680	19607	22280
4681	19611	22275
4682	19615	22271
4683	19619	22266
4684	19623	22262
4685	19626	22256
4686	19630	22251
4687	19634	22247
4688	19638	22243
4689	19642	22239
4690	19646	22235
4691	19651	22231
4692	19654	22226
4693	19658	22221
4694	19662	22217
4695	19666	22212
4696	19670	22207
4697	19673	22202
4698	19678	22199
4699	19682	22195
4700	19686	22190
4701	19690	22185
4702	19694	22181
4703	19698	22177
4704	19702	22172
4705	19706	22168
4706	19709	22163
4707	19714	22159
4708	19718	22155
4709	19722	22150
4710	19727	22147
4711	19731	22143
4712	19734	22138
4713	19739	22134
4714	19743	22129
4715	19747	22126
4716	19751	22121
4717	19756	22118
4718	19760	22114
4719	19764	22109
4720	19768	22104
4721	19771	22099
4722	19775	22095
4723	19779	22090
4724	19783	22085
4725	19786	22080
4726	19790	22076
4727	19794	22071
4728	19798	22067
4729	19802	22062
4730	19805	22057
4731	19809	22053
4732	19813	22048
4733	19816	22043
4734	19820	22039
4735	19824	22034
4736	19827	22029
4737	19831	22024
4738	19835	22020
4739	19839	22016
4740	19843	22011
4741	19848	22008
4742	19852	22004
4743	19857	22000
4744	19862	21997
4745	19868	21994
4746	19874	21993
4747	19881	21991
4748	19887	21989
4749	19893	21987
4750	19900	21986
4751	19904	21982
4752	19908	21978
4753	19913	21974
4754	19918	21971
4755	19924	21968
4756	19929	21965
4757	19935	21963
4758	19940	21960
4759	19945	21957
4760	19949	21952
4761	19954	21949
4762	19959	21946
4763	19964	21942
4764	19968	21937
4765	19975	21936
4766	19985	21939
4767	19999	21945
4768	20010	21949
4769	20015	21945
4770	20025	21947
4771	20031	21945
4772	20035	21941
4773	20040	21937
4774	20044	21933
4775	20048	21928
4776	20051	21924
4777	20056	21920
4778	20060	21915
4779	20064	21911
4780	20067	21906
4781	20071	21901
4782	20075	21897
4783	20079	21893
4784	20083	21888
4785	20088	21884
4786	20092	21880
4787	20096	21876
4788	20100	21871
4789	20105	21868
4790	20109	21864
4791	20114	21860
4792	20118	21855
4793	20122	21852
4794	20127	21848
4795	20132	21844
