iter	RMSE
3251	98.39213387
3252	98.36596679
3253	98.36422066
3254	98.35738756
3255	98.33091017
3256	98.31961932
3257	98.26962751
3258	98.25074994
3259	98.24504131
3260	98.22801572
3261	98.22498338
3262	98.19266209
3263	98.14223695
3264	98.12317313
3265	98.11831403
3266	98.11153909
3267	98.10662869
3268	98.07064548
3269	98.05945074
3270	98.03896777
3271	98.033272
3272	98.00476274
3273	97.99023989
3274	97.98849736
3275	97.97055168
3276	97.96496363
3277	97.95930612
3278	97.94044549
3279	97.93204717
3280	97.92642414
3281	97.92082492
3282	97.91927141
3283	97.89536274
3284	97.83376726
3285	97.82543628
3286	97.82374603
3287	97.80190124
3288	97.79590379
3289	97.7929861
3290	97.7490557
3291	97.74350441
3292	97.74197689
3293	97.72077951
3294	97.71820659
3295	97.68435061
3296	97.68261508
3297	97.67523674
3298	97.65505789
3299	97.63199484
3300	97.62373144
3301	97.62133442
3302	97.61510142
3303	97.58165242
3304	97.54731061
3305	97.52967469
3306	97.50729577
3307	97.50075918
3308	97.49457286
3309	97.48807914
3310	97.47711944
3311	97.45870638
3312	97.45719315
3313	97.4397383
3314	97.43611445
3315	97.41951079
3316	97.40300714
3317	97.39735436
3318	97.37747402
3319	97.33012046
3320	97.30780725
3321	97.30630503
3322	97.27779339
3323	97.26989096
3324	97.26034284
3325	97.25781459
3326	97.23977376
3327	97.23003546
3328	97.18657226
3329	97.18543987
3330	97.14458115
3331	97.14288
3332	97.11501145
3333	97.11334781
3334	97.11165393
3335	97.08417077
3336	97.03656803
3337	97.03491424
3338	97.02931009
3339	97.02456422
3340	97.0229197
3341	97.01998131
3342	97.01107138
3343	97.00018715
3344	96.9781405
3345	96.96735986
3346	96.94583859
3347	96.93026817
3348	96.90394643
3349	96.89586465
3350	96.88226206
3351	96.86372976
3352	96.83224305
3353	96.82687121
3354	96.80517818
3355	96.79743663
3356	96.7920968
3357	96.78407998
3358	96.76687357
3359	96.75889367
3360	96.75725174
3361	96.72462405
3362	96.71932499
3363	96.71021363
3364	96.69844258
3365	96.67531398
3366	96.65574931
3367	96.61365178
3368	96.61201311
3369	96.60675395
3370	96.57471879
3371	96.54282036
3372	96.54170902
3373	96.52608956
3374	96.51820072
3375	96.5106549
3376	96.49961633
3377	96.46799283
3378	96.4661135
3379	96.44681061
3380	96.40864571
3381	96.40767107
3382	96.3914367
3383	96.38200292
3384	96.37852165
3385	96.3706924
3386	96.36549101
3387	96.36066176
3388	96.35799468
3389	96.33968463
3390	96.31193053
3391	96.2667346
3392	96.24832569
3393	96.24670598
3394	96.22857311
3395	96.21236755
3396	96.20740569
3397	96.20223962
3398	96.19771731
3399	96.18994656
3400	96.16739196
3401	96.1422077
3402	96.1292708
3403	96.12694399
3404	96.11323829
3405	96.10041725
3406	96.09299586
3407	96.08260388
3408	96.05467506
3409	96.03677003
3410	96.03165711
3411	95.99805933
3412	95.97779242
3413	95.97281202
3414	95.93189959
3415	95.91444795
3416	95.8835176
3417	95.88173197
3418	95.87902669
3419	95.8483648
3420	95.83489549
3421	95.81379809
3422	95.78100173
3423	95.77329966
3424	95.76464154
3425	95.76017799
3426	95.75753416
3427	95.75522648
3428	95.7534509
3429	95.75057971
3430	95.74475638
3431	95.73710108
3432	95.72688071
3433	95.70467052
3434	95.69141907
3435	95.68864354
3436	95.670681
3437	95.66897261
3438	95.63881968
3439	95.59262057
3440	95.58500631
3441	95.57640294
3442	95.56039381
3443	95.53314598
3444	95.52870539
3445	95.48813302
3446	95.46381123
3447	95.44501513
3448	95.43190851
3449	95.42184974
3450	95.4118612
3451	95.39190512
3452	95.3893341
3453	95.38824248
3454	95.38624179
3455	95.36142472
3456	95.33694144
3457	95.31548084
3458	95.29429556
3459	95.26727462
3460	95.26474894
3461	95.26288215
3462	95.23615075
3463	95.21246262
3464	95.21085613
3465	95.19017833
3466	95.1767484
3467	95.13725139
3468	95.13259
3469	95.12579649
3470	95.12338799
3471	95.113377
3472	95.11168787
3473	95.10380989
3474	95.07986983
3475	95.07855931
3476	95.03572034
3477	95.03425468
3478	95.02360323
3479	95.00193498
3480	95.00074077
3481	94.99071787
3482	94.97761659
3483	94.97156411
3484	94.92568648
3485	94.91858239
3486	94.91751838
3487	94.91258412
3488	94.90791998
3489	94.90461833
3490	94.88883057
3491	94.87420208
3492	94.86174969
3493	94.85667171
3494	94.85392123
3495	94.83851984
3496	94.82477294
3497	94.81256627
3498	94.78578741
3499	94.78326352
3500	94.78226616
3501	94.77238519
3502	94.74650233
3503	94.73921065
3504	94.71541428
3505	94.71442156
3506	94.70263854
3507	94.68968044
3508	94.68406423
3509	94.66433069
3510	94.63031964
3511	94.62932949
3512	94.62834352
3513	94.61799517
3514	94.61629375
3515	94.59969942
3516	94.56990715
3517	94.54865897
3518	94.54379419
3519	94.53808137
3520	94.53323969
3521	94.52839083
3522	94.5211533
3523	94.51960385
3524	94.51409877
3525	94.49609802
3526	94.45782298
3527	94.44005331
3528	94.42976948
3529	94.42496446
3530	94.40213222
3531	94.40067257
3532	94.39476572
3533	94.38998422
3534	94.38475138
3535	94.37619435
3536	94.3737167
3537	94.36400486
3538	94.35550851
3539	94.35396391
3540	94.34922188
3541	94.33369519
3542	94.32657249
3543	94.30655323
3544	94.29942596
3545	94.28434778
3546	94.25816224
3547	94.24975167
3548	94.23060104
3549	94.20282173
3550	94.20098645
3551	94.18294749
3552	94.16350594
3553	94.15072424
3554	94.12115944
3555	94.09774836
3556	94.0894071
3557	94.08178396
3558	94.06909626
3559	94.06205567
3560	94.06022573
3561	94.05154102
3562	94.04424951
3563	94.03209989
3564	94.02907742
3565	93.99749314
3566	93.99216067
3567	93.94770882
3568	93.94291402
3569	93.93836744
3570	93.92877928
3571	93.92698626
3572	93.92002051
3573	93.9185282
3574	93.91323763
3575	93.91142102
3576	93.90615404
3577	93.89082081
3578	93.88251392
3579	93.87724046
3580	93.86914673
3581	93.85699962
3582	93.85143921
3583	93.83225433
3584	93.79986172
3585	93.79039805
3586	93.75913975
3587	93.74926666
3588	93.72610984
3589	93.71360764
3590	93.70499922
3591	93.7027946
3592	93.68935961
3593	93.67914227
3594	93.67762748
3595	93.64772896
3596	93.639174
3597	93.6297416
3598	93.62128764
3599	93.61088598
3600	93.60569311
3601	93.58784794
3602	93.58268518
3603	93.58026753
3604	93.54323374
3605	93.53825224
3606	93.52305491
3607	93.52154354
3608	93.49280631
3609	93.49099551
3610	93.48585753
3611	93.47020466
3612	93.45389283
3613	93.44152166
3614	93.43336306
3615	93.43185949
3616	93.42391196
3617	93.38062121
3618	93.35222205
3619	93.34287486
3620	93.34107577
3621	93.32167178
3622	93.30239973
3623	93.29792212
3624	93.28942206
3625	93.27179234
3626	93.26880359
3627	93.26701062
3628	93.24779933
3629	93.24334768
3630	93.24159352
3631	93.21867966
3632	93.2002769
3633	93.1814623
3634	93.1542721
3635	93.13166244
3636	93.1262276
3637	93.09808529
3638	93.09003596
3639	93.08829391
3640	93.08288144
3641	93.05391521
3642	93.04623915
3643	93.03823607
3644	93.03311421
3645	93.00764458
3646	92.98239717
3647	92.96730418
3648	92.9629481
3649	92.95831633
3650	92.95322548
3651	92.93581303
3652	92.92564403
3653	92.88688929
3654	92.88371037
3655	92.85906158
3656	92.85404542
3657	92.81635041
3658	92.81458427
3659	92.80141774
3660	92.79639879
3661	92.78803245
3662	92.76046979
3663	92.74230863
3664	92.72391982
3665	92.6993303
3666	92.69433877
3667	92.68937041
3668	92.67337138
3669	92.66843069
3670	92.65298984
3671	92.62798471
3672	92.5981818
3673	92.58102345
3674	92.54064537
3675	92.53244758
3676	92.53028544
3677	92.52595234
3678	92.52125903
3679	92.50644319
3680	92.5010981
3681	92.48529885
3682	92.47742782
3683	92.4698787
3684	92.4457965
3685	92.44430993
3686	92.43942253
3687	92.43103265
3688	92.42958597
3689	92.42426347
3690	92.42193793
3691	92.42018007
3692	92.40507263
3693	92.40363451
3694	92.39833469
3695	92.39088673
3696	92.37395549
3697	92.33261921
3698	92.32778583
3699	92.29829127
3700	92.27370439
3701	92.26889929
3702	92.25041784
3703	92.2456321
3704	92.24399764
3705	92.22548239
3706	92.22071627
3707	92.18883156
3708	92.17108573
3709	92.1631716
3710	92.15843354
3711	92.15680406
3712	92.15152545
3713	92.14627022
3714	92.14177656
3715	92.13922292
3716	92.13751537
3717	92.13279805
3718	92.12465073
3719	92.11294726
3720	92.10923948
3721	92.09168779
3722	92.08956848
3723	92.07357315
3724	92.06477198
3725	92.02377668
3726	92.00736726
3727	91.98314823
3728	91.94943126
3729	91.93210435
3730	91.9182769
3731	91.90946042
3732	91.90499232
3733	91.89978643
3734	91.89067846
3735	91.88163434
3736	91.87952129
3737	91.87219198
3738	91.86971644
3739	91.86073441
3740	91.84677591
3741	91.83949638
3742	91.82587317
3743	91.80825843
3744	91.77234366
3745	91.7699026
3746	91.76472908
3747	91.76292477
3748	91.7478741
3749	91.74624943
3750	91.73791277
3751	91.73324484
3752	91.71973121
3753	91.67962382
3754	91.67447564
3755	91.66916012
3756	91.66753934
3757	91.66167152
3758	91.64428931
3759	91.64199928
3760	91.60195605
3761	91.5964043
3762	91.59201036
3763	91.58856268
3764	91.56951061
3765	91.56438568
3766	91.55975552
3767	91.55538963
3768	91.53946406
3769	91.53436314
3770	91.51782677
3771	91.5162149
3772	91.497449
3773	91.49518056
3774	91.4556919
3775	91.42893678
3776	91.42732962
3777	91.41942097
3778	91.39368138
3779	91.38022584
3780	91.36441915
3781	91.35336925
3782	91.34811254
3783	91.34652866
3784	91.34146875
3785	91.33843978
3786	91.3291829
3787	91.32740566
3788	91.31042732
3789	91.3058329
3790	91.3012594
3791	91.29670673
3792	91.29081464
3793	91.28560488
3794	91.28381807
3795	91.28221666
3796	91.2671947
3797	91.25728002
3798	91.2556847
3799	91.23027505
3800	91.22523379
3801	91.21977775
3802	91.19618458
3803	91.18071049
3804	91.17031494
3805	91.16530184
3806	91.16362889
3807	91.14832367
3808	91.14289803
3809	91.12622459
3810	91.11707409
3811	91.07803515
3812	91.06092118
3813	91.05592493
3814	91.01742329
3815	91.00438684
3816	91.00263252
3817	90.98421129
3818	90.96232754
3819	90.95629339
3820	90.93780088
3821	90.93637971
3822	90.91144816
3823	90.90914955
3824	90.88725732
3825	90.88567319
3826	90.88150663
3827	90.86743201
3828	90.85931081
3829	90.84119389
3830	90.82723383
3831	90.82549922
3832	90.81736203
3833	90.81437702
3834	90.80308542
3835	90.79859582
3836	90.76888904
3837	90.75245049
3838	90.7508744
3839	90.74284297
3840	90.74168153
3841	90.73367341
3842	90.71201132
3843	90.68330335
3844	90.68165254
3845	90.65243536
3846	90.64833737
3847	90.64594844
3848	90.64076703
3849	90.63566458
3850	90.62998907
3851	90.62702175
3852	90.6244988
3853	90.61655537
3854	90.5881433
3855	90.58643174
3856	90.5785304
3857	90.57338717
3858	90.57126372
3859	90.5661433
3860	90.56458066
3861	90.56051865
3862	90.55199295
3863	90.53817469
3864	90.53027466
3865	90.52604306
3866	90.50994702
3867	90.49171101
3868	90.48964542
3869	90.47006588
3870	90.46585321
3871	90.46159301
3872	90.45267189
3873	90.44761137
3874	90.44257493
3875	90.43758161
3876	90.42497306
3877	90.40291044
3878	90.39584856
3879	90.39182872
3880	90.3703882
3881	90.35442482
3882	90.35042024
3883	90.34886481
3884	90.33501534
3885	90.30525542
3886	90.3037057
3887	90.29869228
3888	90.29452933
3889	90.28945297
3890	90.28169356
3891	90.27730277
3892	90.2675877
3893	90.26344102
3894	90.24667508
3895	90.2329213
3896	90.21791104
3897	90.21636554
3898	90.2085854
3899	90.20722228
3900	90.19357818
3901	90.18466659
3902	90.18054033
3903	90.17658263
3904	90.17248354
3905	90.1628328
3906	90.15890119
3907	90.15498651
3908	90.13979719
3909	90.12325888
3910	90.09389559
3911	90.09000295
3912	90.06842905
3913	90.05731619
3914	90.05344306
3915	90.03093383
3916	90.02658265
3917	90.02437984
3918	90.01608161
3919	90.01405202
3920	90.01002298
3921	90.00601143
3922	89.96833987
3923	89.96699127
3924	89.96299825
3925	89.93886774
3926	89.92611265
3927	89.91994633
3928	89.91418309
3929	89.91020788
3930	89.90926144
3931	89.90786988
3932	89.90174687
3933	89.90020614
3934	89.88657399
3935	89.85766886
3936	89.8537142
3937	89.85217934
3938	89.8346094
3939	89.82965472
3940	89.81573132
3941	89.80881048
3942	89.79275496
3943	89.77706172
3944	89.77146612
3945	89.75840921
3946	89.75447228
3947	89.73919913
3948	89.73702492
3949	89.70498107
3950	89.69535523
3951	89.6826178
3952	89.67459076
3953	89.65020656
3954	89.64590147
3955	89.64452054
3956	89.63864988
3957	89.63713237
3958	89.62755578
3959	89.60613477
3960	89.59268202
3961	89.57652441
3962	89.5709964
3963	89.56228423
3964	89.5489558
3965	89.54466576
3966	89.54274313
3967	89.5173214
3968	89.5013978
3969	89.46914577
3970	89.46522977
3971	89.44497652
3972	89.44119648
3973	89.4240283
3974	89.42014044
3975	89.41400417
3976	89.40853696
3977	89.37172407
3978	89.35629289
3979	89.35415002
3980	89.34160896
3981	89.33033558
3982	89.32610035
3983	89.32234676
3984	89.31711763
3985	89.30461859
3986	89.28465203
3987	89.27901819
3988	89.27340749
3989	89.24572697
3990	89.22810969
3991	89.22251922
3992	89.21868016
3993	89.21113133
3994	89.17483134
3995	89.16880995
3996	89.16644464
3997	89.16272359
3998	89.14113286
3999	89.13964193
4000	89.12221982
4001	89.11361916
4002	89.10088228
4003	89.09602759
4004	89.07219218
4005	89.07068943
4006	89.06392087
4007	89.06260069
4008	89.06110596
4009	89.04799933
4010	89.03415438
4011	89.01852896
4012	89.01661285
4013	89.00427009
4014	88.98829745
4015	88.98649092
4016	88.98482097
4017	88.96934501
4018	88.9608155
4019	88.9524862
4020	88.94693518
4021	88.93385859
4022	88.92152756
4023	88.91600818
4024	88.91466405
4025	88.9092028
4026	88.88822345
4027	88.87294487
4028	88.85711394
4029	88.83788705
4030	88.83326168
4031	88.82479443
4032	88.81717191
4033	88.80331651
4034	88.79031982
4035	88.78608977
4036	88.77098681
4037	88.75193193
4038	88.73777752
4039	88.73623396
4040	88.73076432
4041	88.71185768
4042	88.69693713
4043	88.68211268
4044	88.66815456
4045	88.64797904
4046	88.63582793
4047	88.6152125
4048	88.60435487
4049	88.59370182
4050	88.59236471
4051	88.58001273
4052	88.55972982
4053	88.54072668
4054	88.51393399
4055	88.48725252
4056	88.48306335
4057	88.47889153
4058	88.47549643
4059	88.46337519
4060	88.45966349
4061	88.44085889
4062	88.43328788
4063	88.42408596
4064	88.4187072
4065	88.40274435
4066	88.40126344
4067	88.39918279
4068	88.39405484
4069	88.39272282
4070	88.37981
4071	88.37810506
4072	88.37396279
4073	88.35833394
4074	88.35420957
4075	88.34594755
4076	88.33997902
4077	88.33538688
4078	88.32786559
4079	88.30694815
4080	88.28971668
4081	88.28466968
4082	88.24908273
4083	88.21789957
4084	88.1948539
4085	88.17702407
4086	88.12596334
4087	88.12448918
4088	88.12084915
4089	88.10407857
4090	88.09906877
4091	88.09775284
4092	88.09413806
4093	88.08142078
4094	88.07782155
4095	88.07006428
4096	88.06875417
4097	88.06507272
4098	88.06150182
4099	88.05748886
4100	88.0499947
4101	88.04488152
4102	88.03955915
4103	88.03393802
4104	88.02994587
4105	88.02641685
4106	88.01411357
4107	88.00093837
4108	87.98893812
4109	87.97390647
4110	87.95123141
4111	87.94726564
4112	87.93999096
4113	87.93164104
4114	87.92813345
4115	87.911564
4116	87.91026122
4117	87.90577047
4118	87.88718068
4119	87.88061377
4120	87.87571698
4121	87.87031672
4122	87.84732565
4123	87.83242233
4124	87.83112729
4125	87.82933091
4126	87.79296535
4127	87.78952278
4128	87.78415841
4129	87.78287012
4130	87.7676494
4131	87.76231639
4132	87.74275816
4133	87.7089515
4134	87.6859771
4135	87.66328676
4136	87.65940543
4137	87.65134573
4138	87.63200903
4139	87.62544015
4140	87.61069726
4141	87.60539756
4142	87.59298233
4143	87.58770837
4144	87.56859074
4145	87.55601895
4146	87.54883397
4147	87.52463236
4148	87.52317117
4149	87.50678272
4150	87.4934156
4151	87.4745962
4152	87.45995775
4153	87.45853563
4154	87.45482081
4155	87.44186023
4156	87.44027548
4157	87.43887512
4158	87.43136029
4159	87.42933978
4160	87.4268309
4161	87.4254512
4162	87.41093647
4163	87.40560036
4164	87.39797143
4165	87.38501818
4166	87.38032472
4167	87.36833828
4168	87.34998301
4169	87.3453112
4170	87.34096189
4171	87.32239168
4172	87.30451495
4173	87.29739053
4174	87.28922982
4175	87.28485153
4176	87.26455302
4177	87.25985627
4178	87.25841218
4179	87.25133893
4180	87.23162881
4181	87.20692201
4182	87.20266593
4183	87.18036362
4184	87.15005395
4185	87.13762531
4186	87.13583783
4187	87.12362317
4188	87.11896621
4189	87.11721128
4190	87.09798188
4191	87.08455515
4192	87.04886174
4193	87.04438373
4194	87.04318552
4195	87.03789429
4196	87.01517312
4197	87.00549932
4198	86.98736603
4199	86.97859094
4200	86.97154276
4201	86.96996116
4202	86.96469364
4203	86.96325824
4204	86.96127413
4205	86.95990649
4206	86.93917852
4207	86.93112866
4208	86.91326197
4209	86.90744339
4210	86.90326509
4211	86.9010662
4212	86.88059108
4213	86.87506622
4214	86.87370443
4215	86.8650268
4216	86.86359644
4217	86.860725
4218	86.83875131
4219	86.8373269
4220	86.81950686
4221	86.80894679
4222	86.77402191
4223	86.7723521
4224	86.7622532
4225	86.76018132
4226	86.75438188
4227	86.75296177
4228	86.75079118
4229	86.73693013
4230	86.73447613
4231	86.71932734
4232	86.7179154
4233	86.7002808
4234	86.69609376
4235	86.68477657
4236	86.67533534
4237	86.65168221
4238	86.65012339
4239	86.63583679
4240	86.60915135
4241	86.60063213
4242	86.59945927
4243	86.58528249
4244	86.57740527
4245	86.57524298
4246	86.57070795
4247	86.56057993
4248	86.54557023
4249	86.53902679
4250	86.51365624
4251	86.50960168
4252	86.49043267
4253	86.48613888
4254	86.47798857
4255	86.45944089
4256	86.45600494
4257	86.44482593
4258	86.44024227
4259	86.43671621
4260	86.43531067
4261	86.40568131
4262	86.40403125
4263	86.39677484
4264	86.3946223
4265	86.38275139
4266	86.38098693
4267	86.37282365
4268	86.35492498
4269	86.34716075
4270	86.33870335
4271	86.31711996
4272	86.31012565
4273	86.30919287
4274	86.30803122
4275	86.30374868
4276	86.28604748
4277	86.26854917
4278	86.26520435
4279	86.25814557
4280	86.25305087
4281	86.24798027
4282	86.2402915
4283	86.23035381
4284	86.22531401
4285	86.22317282
4286	86.21696761
4287	86.19679023
4288	86.1627068
4289	86.14284991
4290	86.12262624
4291	86.11371142
4292	86.10226862
4293	86.08954846
4294	86.08491466
4295	86.08153812
4296	86.08018582
4297	86.07880722
4298	86.0531315
4299	86.03186167
4300	86.01685023
4301	86.01224443
4302	85.99965443
4303	85.99206761
4304	85.99047639
4305	85.97932519
4306	85.95038937
4307	85.9302808
4308	85.92327092
4309	85.91789378
4310	85.91101795
4311	85.90000392
4312	85.88810897
4313	85.88059174
4314	85.87923323
4315	85.86743107
4316	85.86492054
4317	85.85829013
4318	85.85131296
4319	85.84152636
4320	85.82097618
4321	85.78750965
4322	85.77577915
4323	85.76587479
4324	85.76452035
4325	85.75209241
4326	85.74324464
4327	85.7263341
4328	85.71897718
4329	85.70863958
4330	85.70615289
4331	85.70519228
4332	85.69031965
4333	85.68571926
4334	85.68420048
4335	85.6814443
4336	85.67203941
4337	85.67014368
4338	85.66080253
4339	85.65947471
4340	85.64578887
4341	85.63030232
4342	85.6256535
4343	85.62246909
4344	85.62112748
4345	85.61436135
4346	85.61309866
4347	85.5950262
4348	85.58913727
4349	85.57944984
4350	85.57124703
4351	85.56788184
4352	85.55828107
4353	85.55072667
4354	85.53238353
4355	85.52429708
4356	85.52219255
4357	85.51423103
4358	85.50070449
4359	85.4995458
4360	85.49803719
4361	85.49582531
4362	85.49488751
4363	85.49171866
4364	85.48856339
4365	85.46098168
4366	85.45147085
4367	85.44772992
4368	85.44639981
4369	85.43405625
4370	85.43300755
4371	85.43207794
4372	85.41984843
4373	85.41835174
4374	85.41686158
4375	85.40668456
4376	85.40121576
4377	85.37857635
4378	85.3685094
4379	85.36746896
4380	85.35523136
4381	85.34851974
4382	85.3390418
4383	85.32351964
4384	85.31808337
4385	85.3167631
4386	85.29460423
4387	85.2887103
4388	85.28733568
4389	85.27766837
4390	85.27186479
4391	85.26247463
4392	85.25581645
4393	85.25261208
4394	85.25103369
4395	85.24882665
4396	85.24734931
4397	85.24604873
4398	85.24243315
4399	85.23924195
4400	85.21445391
4401	85.21116722
4402	85.20957914
4403	85.20393259
4404	85.19486422
4405	85.18825112
4406	85.17291856
4407	85.17139834
4408	85.16392297
4409	85.15651419
4410	85.15521672
4411	85.14340351
4412	85.13372438
4413	85.13220317
4414	85.12562263
4415	85.11908039
4416	85.11257624
4417	85.11049638
4418	85.10920697
4419	85.10113973
4420	85.07522022
4421	85.06875334
4422	85.06717546
4423	85.06052652
4424	85.05924223
4425	85.05472771
4426	85.03290177
4427	85.03048059
4428	85.02890975
4429	85.01848262
4430	85.01522287
4431	85.00476782
4432	85.00234353
4433	84.97362231
4434	84.96109797
4435	84.95785833
4436	84.95568332
4437	84.95412023
4438	84.94960108
4439	84.94804757
4440	84.93770783
4441	84.92598909
4442	84.92149663
4443	84.90186105
4444	84.90002699
4445	84.89893071
4446	84.89746292
4447	84.89340118
4448	84.86769296
4449	84.8653546
4450	84.84038382
4451	84.83884068
4452	84.83243053
4453	84.83115835
4454	84.82837496
4455	84.81514341
4456	84.78267607
4457	84.7811482
4458	84.77988194
4459	84.75926052
4460	84.74571896
4461	84.72637376
4462	84.72485313
4463	84.7230427
4464	84.72178066
4465	84.69369134
4466	84.68853847
4467	84.68228331
4468	84.68102961
4469	84.67992258
4470	84.66079576
4471	84.64735201
4472	84.626975
4473	84.6256321
4474	84.61941998
4475	84.609437
4476	84.60306416
4477	84.59586408
4478	84.59447506
4479	84.59340463
4480	84.574507
4481	84.57187081
4482	84.54726305
4483	84.54575729
4484	84.53267415
4485	84.53129647
4486	84.5268539
4487	84.51866206
4488	84.5171988
4489	84.51277756
4490	84.51159085
4491	84.50413828
4492	84.48922075
4493	84.48785548
4494	84.44060149
4495	84.43613781
4496	84.4337252
4497	84.4323648
4498	84.42891698
4499	84.42756104
4500	84.4263807
4501	84.42458308
4502	84.40835433
4503	84.40274258
4504	84.40168871
4505	84.400218
4506	84.3921375
4507	84.37908153
4508	84.37275604
4509	84.36780167
4510	84.36152723
4511	84.36006179
4512	84.35736615
4513	84.34548937
4514	84.33486506
4515	84.33066951
4516	84.32863067
4517	84.32020697
4518	84.31898118
4519	84.31178668
4520	84.3062858
4521	84.30449958
4522	84.29800843
4523	84.29323621
4524	84.26865953
4525	84.25406054
4526	84.23803492
4527	84.23387375
4528	84.23172794
4529	84.2302781
4530	84.22883157
4531	84.22541366
4532	84.20837036
4533	84.17676133
4534	84.17053423
4535	84.16851287
4536	84.16603103
4537	84.16474872
4538	84.15369769
4539	84.15220331
4540	84.15099047
4541	84.12712231
4542	84.11796847
4543	84.11654452
4544	84.11455437
4545	84.11310642
4546	84.109706
4547	84.1084155
4548	84.09230855
4549	84.09093489
4550	84.06984748
4551	84.06060034
4552	84.05957932
4553	84.05313362
4554	84.0518576
4555	84.05009584
4556	84.04916192
4557	84.03078709
4558	84.00995271
4559	84.00626264
4560	83.9600123
4561	83.95880587
4562	83.94104377
4563	83.93485279
4564	83.93209557
4565	83.91636022
4566	83.91195741
4567	83.90998906
4568	83.89380708
4569	83.8894384
4570	83.864957
4571	83.86060813
4572	83.85659948
4573	83.85515421
4574	83.85335972
4575	83.85198424
4576	83.84536365
4577	83.84416607
4578	83.83901679
4579	83.82249286
4580	83.81618963
4581	83.81490669
4582	83.81359148
4583	83.81048993
4584	83.80564102
4585	83.80421447
4586	83.80279405
4587	83.77973301
4588	83.77853264
4589	83.77717921
4590	83.75789148
4591	83.7423671
4592	83.73900494
4593	83.7327478
4594	83.72837662
4595	83.70464029
4596	83.70329094
4597	83.67978338
4598	83.65650245
4599	83.65251936
4600	83.64917402
4601	83.64434231
4602	83.63965674
4603	83.63174432
4604	83.62624738
4605	83.62483743
4606	83.62364168
4607	83.61580773
4608	83.61145528
4609	83.60569076
4610	83.60428863
4611	83.60291984
4612	83.59424023
4613	83.58766068
4614	83.58370992
4615	83.58059959
4616	83.57836607
4617	83.57313567
4618	83.56703387
4619	83.54624063
4620	83.54187258
4621	83.53753909
4622	83.5161168
4623	83.51481602
4624	83.50983333
4625	83.50519081
4626	83.4986556
4627	83.49733201
4628	83.46213806
4629	83.45997112
4630	83.45865401
4631	83.45089572
4632	83.44485102
4633	83.44153569
4634	83.43691182
4635	83.42936856
4636	83.42512533
4637	83.40217533
4638	83.40091748
4639	83.39761573
4640	83.39432901
4641	83.38784904
4642	83.38419136
4643	83.37373591
4644	83.36675643
4645	83.3583408
4646	83.34957437
4647	83.34724983
4648	83.3441642
4649	83.33551023
4650	83.31103818
4651	83.30984145
4652	83.29023257
4653	83.28715981
4654	83.27268941
4655	83.27138629
4656	83.26969955
4657	83.2637064
4658	83.25936229
4659	83.25810793
4660	83.25685897
4661	83.2411892
4662	83.23992735
4663	83.22992345
4664	83.21587352
4665	83.19702491
4666	83.19396583
4667	83.19225392
4668	83.16778625
4669	83.16652929
4670	83.15740492
4671	83.151178
4672	83.14652826
4673	83.14506109
4674	83.13514318
4675	83.12879262
4676	83.12751316
4677	83.11561729
4678	83.08559804
4679	83.07628224
4680	83.06564693
4681	83.05952521
4682	83.05831065
4683	83.05691537
4684	83.01147231
4685	83.00904995
4686	82.99866024
4687	82.99750373
4688	82.98173279
4689	82.97311707
4690	82.95052797
4691	82.9393002
4692	82.93473459
4693	82.91670609
4694	82.91367583
4695	82.89132969
4696	82.87914533
4697	82.87306885
4698	82.85533269
4699	82.85364001
4700	82.85143953
4701	82.83560205
4702	82.82499561
4703	82.81888127
4704	82.8175632
4705	82.81601929
4706	82.81170804
4707	82.80750157
4708	82.80139016
4709	82.79836653
4710	82.79273233
4711	82.79141954
4712	82.79021252
4713	82.78899141
4714	82.77387112
4715	82.76933527
4716	82.76819306
4717	82.74265128
4718	82.72069919
4719	82.71618624
4720	82.69796919
4721	82.69267588
4722	82.69065866
4723	82.68525654
4724	82.67967073
4725	82.67845278
4726	82.67723677
4727	82.65919052
4728	82.65588907
4729	82.65162215
4730	82.62936542
4731	82.62565499
4732	82.61984492
4733	82.61559802
4734	82.61351114
4735	82.60902844
4736	82.60773424
4737	82.59007446
4738	82.58273391
4739	82.57534441
4740	82.55539771
4741	82.55238881
4742	82.55118797
4743	82.54773583
4744	82.52149147
4745	82.51727122
4746	82.51122376
4747	82.50796431
4748	82.47858332
4749	82.47173289
4750	82.44004245
4751	82.43461838
4752	82.4314384
4753	82.40938234
4754	82.39766835
4755	82.37494872
4756	82.37076368
4757	82.34884707
4758	82.33436263
4759	82.32521822
4760	82.31839534
4761	82.31653518
4762	82.28762078
4763	82.28650896
4764	82.28540222
4765	82.27008725
4766	82.2650798
4767	82.25015006
4768	82.24599309
4769	82.24168623
4770	82.237169
4771	82.23606533
4772	82.21897268
4773	82.21455182
4774	82.21275612
4775	82.20721032
4776	82.18760517
4777	82.18341119
4778	82.182316
4779	82.16716983
4780	82.16393505
4781	82.16242632
4782	82.1612568
4783	82.14931026
4784	82.14604236
4785	82.13552661
4786	82.13436162
4787	82.13328297
4788	82.12425868
4789	82.12008659
4790	82.11461278
4791	82.1048018
4792	82.09246719
4793	82.09069588
4794	82.08962527
4795	82.08478408
4796	82.07981717
4797	82.07695201
4798	82.05543438
4799	82.04999028
4800	82.04892791
4801	82.02377428
4802	82.01838009
4803	82.01345102
4804	82.00854772
4805	82.00733334
4806	82.00656689
